issuer_ca_id,issuer_name,name_value,min_cert_id,min_entry_timestamp,not_before
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",data.wien.gv.at,349341206,2018-03-07 15:03:12.052,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.data.wien.gv.at,349341206,2018-03-07 15:03:12.052,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",kunstkultur.bka.gv.at,349330870,2018-03-07 13:56:01.835,2018-03-07 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.kunstkultur.bka.gv.at,349330870,2018-03-07 13:56:01.835,2018-03-07 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",gleichbehandlungsanwaltschaft.gv.at,349330760,2018-03-07 13:52:01.618,2018-03-07 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.gleichbehandlungsanwaltschaft.gv.at,349330760,2018-03-07 13:52:01.618,2018-03-07 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",vpn.tirol.gv.at,349219048,2018-03-07 10:39:20.84,2018-03-07 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",spamslammer1.tirol.gv.at,349148406,2018-03-07 08:50:07.195,2018-03-07 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",spamslammer2.tirol.gv.at,349148273,2018-03-07 08:49:49.04,2018-03-07 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",rdir.nl-qm.wien.gv.at,349132623,2018-03-07 08:25:50.655,2018-03-07 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",emm.nl-qm.wien.gv.at,349132422,2018-03-07 08:25:22.663,2018-03-07 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.elga-aktiv.gv.at,349122760,2018-03-07 08:07:09.933,2018-03-07 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",elga-aktiv.gv.at,349122760,2018-03-07 08:07:09.933,2018-03-07 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.jerzens.tirol.gv.at,349112263,2018-03-07 07:53:13.559,2018-03-07 06:53:13
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.nauders.tirol.gv.at,349112203,2018-03-07 07:52:56.587,2018-03-07 06:52:56
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.nassereith.tirol.gv.at,349112112,2018-03-07 07:52:42.595,2018-03-07 06:52:42
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.baumkirchen.tirol.gv.at,349111866,2018-03-07 07:52:29.33,2018-03-07 06:52:29
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.oberhofen.tirol.gv.at,349111824,2018-03-07 07:52:12.7,2018-03-07 06:52:12
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.thaur.tirol.gv.at,349112041,2018-03-07 07:51:58.816,2018-03-07 06:51:58
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.herzogsdorf.ooe.gv.at,349111375,2018-03-07 07:51:30.256,2018-03-07 06:51:30
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.bad-ischl.ooe.gv.at,349111104,2018-03-07 07:50:13.924,2018-03-07 06:50:13
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",loich.gv.at,348757366,2018-03-06 20:26:44.032,2018-03-06 19:26:43
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.loich.gv.at,348757366,2018-03-06 20:26:44.032,2018-03-06 19:26:43
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",autodiscover.engerwitzdorf.gv.at,348653971,2018-03-06 17:36:42.304,2018-03-06 16:36:42
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",webmail.engerwitzdorf.gv.at,348653971,2018-03-06 17:36:42.304,2018-03-06 16:36:42
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",sozialinfo.wien.gv.at,348596893,2018-03-06 15:20:04.916,2018-03-06 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",sprachen.wien.gv.at,348563810,2018-03-06 15:03:30.282,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.sprachen.wien.gv.at,348563810,2018-03-06 15:03:30.282,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",psychische-hilfe.wien.gv.at,348563809,2018-03-06 15:03:30.234,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.psychische-hilfe.wien.gv.at,348563809,2018-03-06 15:03:30.234,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",pvawp.tirol.gv.at,348382946,2018-03-06 09:05:47.965,2018-03-06 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",pvawp-test.tirol.gv.at,348382927,2018-03-06 09:05:28.784,2018-03-06 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.unterperfuss.tirol.gv.at,348299311,2018-03-06 07:33:36.249,2018-03-06 06:33:36
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.hallstatt.ooe.gv.at,348299052,2018-03-06 07:33:04.99,2018-03-06 06:33:04
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.pischelsdorf.ooe.gv.at,348298985,2018-03-06 07:32:51.69,2018-03-06 06:32:51
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.ebreichsdorf.gv.at,348292831,2018-03-06 07:20:26.593,2018-03-06 06:20:26
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.obersiebenbrunn.gv.at,348292673,2018-03-06 07:20:12.701,2018-03-06 06:20:12
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.mauerkirchen.ooe.gv.at,348292733,2018-03-06 07:19:53.616,2018-03-06 06:19:53
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.voecklamarkt.ooe.gv.at,348291930,2018-03-06 07:18:41.876,2018-03-06 06:18:41
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.radenthein.gv.at,348199959,2018-03-06 03:57:39.606,2018-03-06 02:57:39
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",radenthein.gv.at,348200026,2018-03-06 03:57:11.909,2018-03-06 02:57:11
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.ramsau.gv.at,348157970,2018-03-06 02:50:53.543,2018-03-06 01:50:53
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",ramsau.gv.at,348157681,2018-03-06 02:50:28.706,2018-03-06 01:50:28
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",waldundholzkirtag.kleinzell.gv.at,348152893,2018-03-06 02:41:56.182,2018-03-06 01:41:56
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.waldundholzkirtag.kleinzell.gv.at,348152742,2018-03-06 02:40:58.898,2018-03-06 01:40:58
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.kleinzell.gv.at,348152572,2018-03-06 02:40:46.31,2018-03-06 01:40:46
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",kleinzell.gv.at,348151883,2018-03-06 02:40:29.946,2018-03-06 01:40:29
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",hainfeld.gv.at,348150848,2018-03-06 02:38:57.882,2018-03-06 01:38:57
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",tobadill.tirol.gv.at,348143163,2018-03-06 02:24:56.993,2018-03-06 01:24:56
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.gratwein-strassengel.gv.at,347908345,2018-03-05 20:41:09.211,2018-03-05 19:41:09
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",bmj.gv.at,347848412,2018-03-05 17:58:59.382,2018-03-05 00:00:00
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",bmvrdj.gv.at,347848412,2018-03-05 17:58:59.382,2018-03-05 00:00:00
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",www.bmvrdj.gv.at,347848412,2018-03-05 17:58:59.382,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",charta.wien.gv.at,347516465,2018-03-05 08:23:38.532,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.charta.wien.gv.at,347516465,2018-03-05 08:23:38.532,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",data.wien.gv.at,347487917,2018-03-05 07:33:13.25,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.data.wien.gv.at,347487917,2018-03-05 07:33:13.25,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",psychische-hilfe.wien.gv.at,347476516,2018-03-05 07:08:22.037,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.psychische-hilfe.wien.gv.at,347476516,2018-03-05 07:08:22.037,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",sprachen.wien.gv.at,347476349,2018-03-05 07:05:13.595,2018-03-05 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.sprachen.wien.gv.at,347476349,2018-03-05 07:05:13.595,2018-03-05 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",feldbach.gv.at,347432321,2018-03-05 06:14:28.903,2018-03-05 05:14:28
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.feldbach.gv.at,347432321,2018-03-05 06:14:28.903,2018-03-05 05:14:28
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.musikkapelle.traunstein.gv.at,347232496,2018-03-05 00:11:36.237,2018-03-04 23:11:36
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",stetteldorf-wagram.gv.at,347190629,2018-03-04 23:08:02.882,2018-03-04 22:08:02
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",mp.bmf.gv.at,346946087,2018-03-04 15:02:59.045,2018-02-22 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.stetteldorf-wagram.gv.at,346539703,2018-03-04 00:16:11.462,2018-03-03 23:16:11
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",*.n.feuerwehr.gv.at,346289510,2018-03-03 16:26:32.57,2018-03-03 00:00:00
1455,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",*.elga-aktiv.gv.at,346235833,2018-03-03 15:03:45.345,2018-02-27 00:00:00
1455,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",elga-aktiv.gv.at,346235833,2018-03-03 15:03:45.345,2018-02-27 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",baumgarten.gv.at,346235937,2018-03-03 15:03:44.132,2018-03-01 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",www.baumgarten.gv.at,346235937,2018-03-03 15:03:44.132,2018-03-01 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",galtuer.gv.at,346180523,2018-03-03 12:54:07.489,2018-03-03 11:54:07
1700,"C=BM, O=QuoVadis Limited, CN=QuoVadis EV SSL ICA G1",www.sozialversicherung.gv.at,345261250,2018-03-02 06:39:48.877,2018-02-19 11:37:57
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.karres.tirol.gv.at,345260530,2018-03-02 06:38:43.409,2018-03-02 05:38:43
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.berg-attergau.ooe.gv.at,345260187,2018-03-02 06:38:16.588,2018-03-02 05:38:16
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.braunau.ooe.gv.at,345259428,2018-03-02 06:37:01.62,2018-03-02 05:37:01
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.breitenau.gv.at,344921381,2018-03-01 20:16:05.583,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",breitenau.gv.at,344921381,2018-03-01 20:16:05.583,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.natschbach-loipersbach.gv.at,344921381,2018-03-01 20:16:05.583,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",natschbach-loipersbach.gv.at,344921381,2018-03-01 20:16:05.583,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.breitenau.gv.at,344801423,2018-03-01 16:16:07.896,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",breitenau.gv.at,344801423,2018-03-01 16:16:07.896,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.natschbach-loipersbach.gv.at,344801423,2018-03-01 16:16:07.896,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",natschbach-loipersbach.gv.at,344801423,2018-03-01 16:16:07.896,2018-03-01 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",*.bmeia.gv.at,344748067,2018-03-01 14:29:23.172,2018-02-27 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",bmeia.gv.at,344748067,2018-03-01 14:29:23.172,2018-02-27 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",baumgarten.gv.at,344695545,2018-03-01 12:21:05.362,2018-03-01 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",www.baumgarten.gv.at,344695545,2018-03-01 12:21:05.362,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.breitenau.gv.at,344377548,2018-03-01 01:54:04.749,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",breitenau.gv.at,344377548,2018-03-01 01:54:04.749,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.natschbach-loipersbach.gv.at,344377548,2018-03-01 01:54:04.749,2018-03-01 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",natschbach-loipersbach.gv.at,344377548,2018-03-01 01:54:04.749,2018-03-01 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",mallnitz.gv.at,344300538,2018-03-01 00:09:02.533,2018-02-28 23:09:02
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.mallnitz.gv.at,344300538,2018-03-01 00:09:02.533,2018-02-28 23:09:02
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.breitenau.gv.at,344117564,2018-02-28 19:25:56.822,2018-02-28 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",breitenau.gv.at,344117564,2018-02-28 19:25:56.822,2018-02-28 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.natschbach-loipersbach.gv.at,344117564,2018-02-28 19:25:56.822,2018-02-28 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",natschbach-loipersbach.gv.at,344117564,2018-02-28 19:25:56.822,2018-02-28 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",www.zivildienst.gv.at,343956983,2018-02-28 15:03:33.575,2018-02-21 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",zivildienst.gv.at,343956983,2018-02-28 15:03:33.575,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",polizei.gv.at,343957001,2018-02-28 15:03:26.465,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.polizei.gv.at,343957001,2018-02-28 15:03:26.465,2018-02-21 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",bfa.gv.at,343956981,2018-02-28 15:03:24.125,2018-02-21 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",www.bfa.gv.at,343956981,2018-02-28 15:03:24.125,2018-02-21 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",bvt.gv.at,343956995,2018-02-28 15:03:23.476,2018-02-21 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",www.bvt.gv.at,343956995,2018-02-28 15:03:23.476,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",wahl17.bmi.gv.at,343956977,2018-02-28 15:03:22.875,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",bvt.bmi.gv.at,343956998,2018-02-28 15:03:21.355,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.bvt.bmi.gv.at,343956998,2018-02-28 15:03:21.355,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",route.bmvit.gv.at,343956986,2018-02-28 15:03:20.015,2018-02-26 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",bmi.gv.at,343956972,2018-02-28 15:03:19.874,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.bmi.gv.at,343956972,2018-02-28 15:03:19.874,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",bak.gv.at,343956971,2018-02-28 15:03:19.156,2018-02-21 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",www.bak.gv.at,343956971,2018-02-28 15:03:19.156,2018-02-21 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",wienbotbackend.wien.gv.at,343835222,2018-02-28 11:54:18.152,2018-02-28 10:54:18
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",ybbs.gv.at,343537134,2018-02-28 03:55:02.35,2018-02-28 02:55:02
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",tiroler-umweltanwaltschaft.gv.at,342953373,2018-02-27 15:15:39.612,2018-02-27 14:15:39
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",web2630.s02.tirol.gv.at,342953373,2018-02-27 15:15:39.612,2018-02-27 14:15:39
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.tiroler-umweltanwaltschaft.gv.at,342953373,2018-02-27 15:15:39.612,2018-02-27 14:15:39
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",*.bmeia.gv.at,342889133,2018-02-27 13:21:24.069,2018-02-27 00:00:00
62133,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL RSA CA 2018",bmeia.gv.at,342889133,2018-02-27 13:21:24.069,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",hilfe.wien.gv.at,342821709,2018-02-27 11:46:01.816,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",frauenratgeberin.wien.gv.at,342821543,2018-02-27 11:44:05.318,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",lxli02-t06.ooe.gv.at,342783725,2018-02-27 10:41:55.972,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",lxli02-t07.ooe.gv.at,342783725,2018-02-27 10:41:55.972,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",lxli02-t12.ooe.gv.at,342783725,2018-02-27 10:41:55.972,2018-02-27 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",stzlog-t.ooe.gv.at,342783725,2018-02-27 10:41:55.972,2018-02-27 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.elga-aktiv.gv.at,342731393,2018-02-27 10:05:19.896,2018-02-27 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",elga-aktiv.gv.at,342731393,2018-02-27 10:05:19.896,2018-02-27 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",*.elga-aktiv.gv.at,342722249,2018-02-27 09:53:48.195,2018-02-27 00:00:00
1582,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",elga-aktiv.gv.at,342722249,2018-02-27 09:53:48.195,2018-02-27 00:00:00
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",schwarzautal.gv.at,342666887,2018-02-27 08:47:05.874,2018-02-27 07:47:05
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.schwarzautal.gv.at,342666887,2018-02-27 08:47:05.874,2018-02-27 07:47:05
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",st-barbara.gv.at,342666841,2018-02-27 08:46:57.587,2018-02-27 07:46:57
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",www.st-barbara.gv.at,342666841,2018-02-27 08:46:57.587,2018-02-27 07:46:57
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",ag1.bmf.bca.gv.at,342551552,2018-02-27 07:14:05.407,2018-02-27 00:00:00
5662,"C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=a-sign-SSL-05, CN=a-sign-SSL-05",schooloffice.lsr-sbg.gv.at,341975616,2018-02-26 18:12:41.452,2018-02-09 08:03:12
62124,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1",schulung13.elak.gv.at,341962735,2018-02-26 18:04:19.898,2018-02-22 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",moaid.bmi.gv.at,341948617,2018-02-26 17:52:25.111,2017-10-19 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",formulare.bmi.gv.at,341934815,2018-02-26 16:54:39.521,2018-02-26 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",formulare-test.bmi.gv.at,341934800,2018-02-26 16:54:09.851,2018-02-26 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",mail1.stmk.gv.at,341818320,2018-02-26 13:39:24.001,2018-02-26 00:00:00
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",mail2.stmk.gv.at,341818265,2018-02-26 13:38:40.037,2018-02-26 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",proxyav2.ooe.gv.at,341656393,2018-02-26 09:41:57.652,2018-02-26 00:00:00
1660,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL High Assurance CA 3",proxyav3.ooe.gv.at,341656370,2018-02-26 09:41:41.966,2018-02-26 00:00:00
